Statistical profiling result from isolate-0x148008000-28228-tree-hotpath-rebuilt.log, (10754 ticks, 14 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      1    0.0%    0.1%  JS: ^get context file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:3500:14
      1    0.0%    0.1%  JS: ^emitStateChangeEvents file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:3290:24
      1    0.0%    0.1%  JS: ^emitStartChangeCycleEvents file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:3272:29
      1    0.0%    0.1%  JS: ^dispose file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:3584:10
      1    0.0%    0.1%  JS: ^createInstance file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:2776:17
      1    0.0%    0.1%  JS: ^create file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:3609:9
      1    0.0%    0.1%  JS: ^clone file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:4500:8
      1    0.0%    0.1%  JS: ^clone file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:3674:8
      1    0.0%    0.1%  JS: ^bindChildren file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:2100:15
      1    0.0%    0.1%  JS: ^_AbstractExpression file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:1934:3
      1    0.0%    0.1%  JS: ^Subscription /Users/robertsanders/projects/rs-x/node_modules/rxjs/dist/cjs/internal/Subscription.js:40:26
      1    0.0%    0.1%  JS: ^StateForObjectManager file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:2741:14
      1    0.0%    0.1%  JS: ^AdditionExpression file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:4516:14
      1    0.0%    0.1%  JS: ^<anonymous> node:internal/modules/cjs/loader:1210:24
      1    0.0%    0.1%  JS: ^<anonymous> file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/scripts/profile-expression-hotpath.mjs:1:1
      1    0.0%    0.1%  JS: ^<anonymous> file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:6368:10
      1    0.0%    0.1%  JS: ^<anonymous> file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:6362:51
      1    0.0%    0.1%  JS: ^<anonymous> file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:3547:22
      1    0.0%    0.1%  JS: ^<anonymous> file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:1627:20
      1    0.0%    0.1%  JS: ^<anonymous> file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:1457:52
      1    0.0%    0.1%  JS: ^<anonymous> /Users/robertsanders/projects/rs-x/node_modules/rxjs/dist/cjs/internal/Observable.js:26:46
      1    0.0%    0.1%  JS: +wrappedFn node:internal/errors:541:21
      1    0.0%    0.1%  JS: +updateState file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:3089:14
      1    0.0%    0.1%  JS: +tryFlushQueue file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:1575:16
      1    0.0%    0.1%  JS: +setInitialValue file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:3339:18
      1    0.0%    0.1%  JS: +set file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:2747:6
      1    0.0%    0.1%  JS: +scheduleReevaluate file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:1587:21
